user_id,nu,rating_percentile,ru
49652,119,63.38,3.43
49653,110,48.74,4.45
49654,105,39.84,4.44
49655,127,74.02,4.69
49656,106,41.57,4.37
49657,82,10.17,3.62
49658,94,22.45,3.81
49659,117,60.41,3.45
49660,160,96.04,1.34
49661,150,92.28,4.57
49662,159,95.75,4.04
49663,105,39.84,4.1
49664,69,4.4,4.04
49665,85,12.38,4.65
49666,75,6.52,3.04
49667,80,8.92,4.53
49668,121,66.36,4.07
49669,75,6.52,4.28
49670,109,46.94,3.39
49671,107,43.36,4.17
49672,137,83.99,3.96
49673,124,70.35,4.25
49674,100,31.41,4.06
49675,138,84.81,3.79
49676,79,8.36,3.47
49677,86,13.32,4.22
49678,104,38.15,3.24
49679,63,3.11,1.0
49680,85,12.38,3.46
49681,106,41.57,3.38
49682,66,3.61,4.36
49683,131,78.46,3.53
49684,96,25.28,3.79
49685,130,77.42,4.05
49686,118,61.89,4.2
49687,137,83.99,3.55
49688,130,77.42,4.97
49689,108,45.15,3.68
49690,97,26.8,3.67
49691,109,46.94,4.04
49692,89,16.38,4.09
49693,108,45.15,4.37
49694,88,15.37,3.27
49695,101,33.07,3.71
49696,110,48.74,4.36
49697,118,61.89,3.56
49698,92,19.77,4.23
49699,83,10.86,3.86
49700,114,55.65,4.21
49701,105,39.84,4.6
49702,115,57.27,3.85
49703,127,74.02,4.03
49704,87,14.35,4.13
49705,92,19.77,4.32
49706,86,13.32,3.24
49707,140,86.29,3.76
49708,118,61.89,4.01
49709,103,36.43,4.22
49710,31,0.39,3.97
49711,105,39.84,3.81
49712,99,29.83,3.78
49713,87,14.35,3.47
49714,117,60.41,3.61
49715,134,81.37,4.17
49716,107,43.36,4.9
49717,101,33.07,3.07
49718,120,64.93,3.7
49719,93,21.1,3.9
49720,105,39.84,3.89
49721,133,80.37,4.6
49722,112,52.22,4.04
49723,99,29.83,3.96
49724,117,60.41,3.98
49725,84,11.57,3.7
49726,91,18.53,4.11
49727,88,15.37,4.42
49728,133,80.37,3.5
49729,106,41.57,4.6
49730,117,60.41,4.61
49731,92,19.77,4.04
49732,91,18.53,4.73
49733,152,93.14,3.76
49734,91,18.53,4.81
49735,82,10.17,3.68
49736,88,15.37,3.86
49737,114,55.65,3.42
49738,66,3.61,3.91
49739,134,81.37,3.36
49740,108,45.15,4.39
49741,83,10.86,3.82
49742,143,88.31,4.22
49743,110,48.74,3.45
49744,71,5.01,4.7
49745,83,10.86,4.67
49746,131,78.46,3.83
49747,96,25.28,4.04
49748,156,94.71,3.87
49749,144,88.95,4.83
49750,104,38.15,4.77
49751,114,55.65,4.4
49752,169,98.07,4.36
49753,119,63.38,4.13
49754,87,14.35,3.7
49755,120,64.93,4.02
49756,106,41.57,3.94
49757,105,39.84,3.7
49758,140,86.29,4.13
49759,62,2.96,4.87
49760,57,2.36,2.77
49761,127,74.02,3.93
49762,134,81.37,3.46
49763,94,22.45,4.2
49764,109,46.94,3.4
49765,87,14.35,4.11
49766,127,74.02,4.26
49767,40,0.99,3.55
49768,116,58.85,4.35
49769,97,26.8,4.06
49770,137,83.99,3.9
49771,101,33.07,4.03
49772,97,26.8,3.7
49773,98,28.34,4.29
49774,131,78.46,4.34
49775,108,45.15,3.08
49776,97,26.8,4.38
49777,78,7.87,4.06
49778,107,43.36,3.77
49779,116,58.85,3.77
49780,118,61.89,4.4
49781,108,45.15,3.38
49782,73,5.7,4.33
49783,143,88.31,3.28
49784,83,10.86,3.43
49785,65,3.43,3.68
49786,162,96.57,4.38
49787,150,92.28,4.03
49788,125,71.57,4.47
49789,123,69.06,4.47
49790,96,25.28,4.56
49791,106,41.57,4.24
49792,118,61.89,3.1
49793,114,55.65,3.96
49794,31,0.39,4.0
49795,117,60.41,4.2
49796,105,39.84,3.54
49797,106,41.57,4.08
49798,103,36.43,4.13
49799,92,19.77,4.36
49800,90,17.43,3.93
49801,144,88.95,4.27
49802,99,29.83,3.35
49803,57,2.36,4.4
49804,96,25.28,4.28
49805,98,28.34,3.94
49806,94,22.45,4.47
49807,101,33.07,3.72
49808,85,12.38,4.24
49809,141,86.99,3.79
49810,72,5.35,3.44
49811,113,53.95,4.27
49812,106,41.57,3.75
49813,128,75.17,4.33
49814,113,53.95,4.12
49815,114,55.65,3.75
49816,104,38.15,3.86
49817,107,43.36,4.37
49818,82,10.17,4.26
49819,63,3.11,4.24
49820,94,22.45,3.97
49821,89,16.38,3.53
49822,81,9.52,4.05
49823,92,19.77,3.54
49824,97,26.8,4.3
49825,74,6.1,4.53
49826,85,12.38,4.01
49827,85,12.38,2.78
49828,133,80.37,4.04
49829,116,58.85,4.75
49830,178,99.24,4.93
49831,110,48.74,3.9
49832,125,71.57,3.92
49833,105,39.84,3.27
49834,103,36.43,3.95
49835,95,23.83,4.23
49836,119,63.38,3.79
49837,97,26.8,4.18
49838,84,11.57,4.39
49839,95,23.83,4.89
49840,90,17.43,4.23
49841,56,2.28,4.27
49842,102,34.73,4.18
49843,131,78.46,3.44
49844,95,23.83,4.62
49845,111,50.5,4.05
49846,103,36.43,4.64
49847,74,6.1,3.42
49848,114,55.65,4.52
49849,151,92.72,3.37
49850,163,96.82,4.25
49851,108,45.15,3.77
49852,122,67.7,4.37
49853,91,18.53,3.56
49854,86,13.32,3.31
49855,77,7.39,4.16
49856,96,25.28,4.08
49857,79,8.36,4.85
49858,82,10.17,4.7
49859,109,46.94,4.25
49860,125,71.57,4.37
49861,113,53.95,3.29
49862,67,3.84,4.19
49863,71,5.01,3.31
49864,128,75.17,4.03
49865,129,76.32,4.32
49866,94,22.45,4.01
49867,120,64.93,4.21
49868,51,1.8,4.92
49869,123,69.06,4.37
49870,135,82.31,4.61
49871,74,6.1,3.78
49872,55,2.19,3.42
49873,81,9.52,4.41
49874,119,63.38,3.74
49875,82,10.17,4.39
49876,99,29.83,4.69
49877,83,10.86,3.86
49878,88,15.37,3.8
49879,116,58.85,4.59
49880,24,0.05,4.21
49881,98,28.34,3.9
49882,106,41.57,4.1
49883,29,0.27,4.03
49884,118,61.89,3.94
49885,155,94.35,3.55
49886,142,87.65,4.06
49887,112,52.22,3.88
49888,104,38.15,3.78
49889,134,81.37,4.08
49890,93,21.1,3.6
49891,153,93.54,4.05
49892,87,14.35,3.64
49893,132,79.43,4.26
49894,105,39.84,4.3
49895,121,66.36,3.69
49896,99,29.83,4.18
49897,83,10.86,5.0
49898,93,21.1,4.51
49899,66,3.61,3.65
49900,103,36.43,4.5
49901,100,31.41,4.62
49902,123,69.06,4.57
49903,86,13.32,4.08
49904,113,53.95,4.35
49905,100,31.41,3.86
49906,57,2.36,4.0
49907,96,25.28,4.41
49908,79,8.36,4.35
49909,82,10.17,3.05
49910,106,41.57,4.05
49911,68,4.12,4.53
49912,126,72.82,4.63
49913,131,78.46,4.08
49914,109,46.94,4.31
49915,112,52.22,5.0
49916,121,66.36,4.76
49917,122,67.7,4.43
49918,119,63.38,4.34
49919,79,8.36,4.03
49920,100,31.41,4.09
49921,119,63.38,4.29
49922,104,38.15,4.91
49923,92,19.77,4.22
49924,97,26.8,3.76
49925,135,82.31,4.81
49926,92,19.77,3.45
49927,110,48.74,4.74
49928,102,34.73,4.44
49929,111,50.5,3.91
49930,140,86.29,3.84
49931,132,79.43,3.86
49932,46,1.39,3.91
49933,120,64.93,4.52
49934,147,90.78,3.49
49935,154,93.96,3.75
49936,128,75.17,4.8
49937,85,12.38,3.64
49938,141,86.99,3.08
49939,120,64.93,4.03
49940,114,55.65,3.56
49941,97,26.8,3.28
49942,138,84.81,4.31
49943,118,61.89,3.55
49944,111,50.5,3.48
49945,124,70.35,3.92
49946,122,67.7,3.87
49947,129,76.32,3.78
49948,131,78.46,4.21
49949,127,74.02,3.34
49950,153,93.54,4.67
49951,53,1.98,4.08
49952,108,45.15,3.41
49953,111,50.5,3.63
49954,107,43.36,4.13
49955,124,70.35,4.77
49956,119,63.38,4.03
49957,102,34.73,4.23
49958,117,60.41,4.19
49959,92,19.77,4.83
49960,79,8.36,4.39
49961,92,19.77,3.83
49962,135,82.31,3.67
49963,136,83.15,4.27
49964,84,11.57,3.74
49965,101,33.07,4.6
49966,147,90.78,4.15
49967,93,21.1,3.47
49968,120,64.93,3.21
49969,96,25.28,4.5
49970,132,79.43,3.65
49971,132,79.43,4.15
49972,96,25.28,4.2
49973,137,83.99,4.11
49974,102,34.73,4.64
49975,118,61.89,4.07
49976,146,90.17,3.7
49977,150,92.28,4.05
49978,160,96.04,3.94
49979,115,57.27,4.52
49980,140,86.29,3.84
49981,86,13.32,4.22
49982,121,66.36,4.37
49983,121,66.36,3.78
49984,152,93.14,3.39
49985,141,86.99,4.44
49986,69,4.4,4.17
49987,77,7.39,4.51
49988,172,98.58,3.46
49989,141,86.99,3.74
49990,149,91.83,4.35
49991,88,15.37,4.16
49992,99,29.83,4.45
49993,94,22.45,4.05
49994,111,50.5,3.85
49995,142,87.65,4.5
49996,123,69.06,3.1
49997,91,18.53,3.35
49998,172,98.58,3.48
49999,101,33.07,4.7
50000,97,26.8,4.54
50001,116,58.85,3.78
50002,163,96.82,3.97
50003,107,43.36,3.5
50004,95,23.83,3.67
50005,126,72.82,4.4
50006,92,19.77,3.78
50007,95,23.83,4.61
50008,97,26.8,3.95
50009,114,55.65,3.63
50010,98,28.34,4.53
50011,93,21.1,3.86
50012,115,57.27,4.13
50013,68,4.12,3.91
50014,119,63.38,3.85
50015,91,18.53,4.63
50016,166,97.51,3.36
50017,158,95.43,2.77
50018,114,55.65,3.22
50019,102,34.73,3.92
50020,103,36.43,4.37
50021,100,31.41,4.09
50022,132,79.43,4.01
50023,170,98.25,3.2
50024,118,61.89,1.64
50025,127,74.02,4.12
50026,110,48.74,4.06
50027,102,34.73,3.43
50028,84,11.57,4.11
50029,142,87.65,3.42
50030,103,36.43,4.16
50031,112,52.22,4.84
50032,101,33.07,3.96
50033,93,21.1,3.44
50034,139,85.57,3.96
50035,51,1.8,4.18
50036,122,67.7,3.66
50037,137,83.99,3.5
50038,90,17.43,4.66
50039,91,18.53,4.31
50040,138,84.81,4.7
50041,108,45.15,3.95
50042,96,25.28,4.36
50043,118,61.89,4.29
50044,91,18.53,4.56
50045,119,63.38,3.38
50046,77,7.39,4.1
50047,77,7.39,4.09
50048,77,7.39,4.64
50049,89,16.38,3.79
50050,81,9.52,3.62
50051,88,15.37,4.07
50052,104,38.15,4.38
50053,83,10.86,3.33
50054,110,48.74,3.61
50055,93,21.1,3.84
50056,103,36.43,4.18
50057,122,67.7,3.28
50058,89,16.38,4.71
50059,100,31.41,3.68
50060,124,70.35,3.66
50061,92,19.77,4.22
50062,125,71.57,4.16
50063,153,93.54,3.42
50064,145,89.56,3.96
50065,151,92.72,2.44
50066,75,6.52,4.35
50067,85,12.38,4.65
50068,90,17.43,4.54
50069,131,78.46,3.98
50070,85,12.38,3.62
50071,34,0.62,3.53
50072,88,15.37,4.11
50073,87,14.35,4.68
50074,151,92.72,4.48
50075,81,9.52,4.09
50076,83,10.86,4.67
50077,116,58.85,3.41
50078,86,13.32,4.09
50079,106,41.57,4.25
50080,97,26.8,4.62
50081,123,69.06,3.71
50082,109,46.94,4.4
50083,72,5.35,4.88
50084,83,10.86,4.43
50085,115,57.27,3.57
50086,129,76.32,3.88
50087,138,84.81,3.75
50088,47,1.47,4.17
50089,126,72.82,4.01
50090,104,38.15,4.62
50091,89,16.38,3.66
50092,105,39.84,4.39
50093,84,11.57,4.1
50094,137,83.99,3.01
50095,105,39.84,4.24
50096,185,99.68,5.0
50097,112,52.22,3.43
50098,89,16.38,4.07
50099,70,4.69,4.19
50100,138,84.81,3.67
50101,187,99.76,5.0
50102,183,99.57,5.0
50103,156,94.71,4.24
50104,189,99.84,5.0
50105,101,33.07,4.2
50106,102,34.73,4.59
50107,102,34.73,4.7
50108,115,57.27,4.19
50109,125,71.57,3.22
50110,90,17.43,3.98
50111,127,74.02,3.21
50112,91,18.53,4.14
50113,113,53.95,4.54
50114,103,36.43,3.7
50115,92,19.77,5.0
50116,88,15.37,3.34
50117,119,63.38,4.29
50118,95,23.83,3.88
50119,174,98.83,5.0
50120,97,26.8,4.51
50121,127,74.02,3.69
50122,93,21.1,4.53
50123,153,93.54,3.9
50124,131,78.46,4.47
50125,70,4.69,3.93
50126,101,33.07,4.84
50127,116,58.85,3.88
50128,108,45.15,4.03
50129,88,15.37,4.24
50130,163,96.82,3.64
50131,112,52.22,3.5
50132,110,48.74,4.47
50133,189,99.84,5.0
50134,77,7.39,4.29
50135,99,29.83,3.64
50136,94,22.45,4.69
50137,125,71.57,3.46
50138,131,78.46,4.83
50139,95,23.83,4.16
50140,102,34.73,4.7
50141,76,6.94,4.2
50142,158,95.43,3.76
50143,84,11.57,4.52
50144,104,38.15,3.71
50145,45,1.31,3.89
50146,76,6.94,4.68
50147,132,79.43,4.45
50148,108,45.15,3.94
50149,128,75.17,3.17
50150,112,52.22,4.04
50151,128,75.17,3.66
50152,101,33.07,4.26
50153,102,34.73,3.71
50154,126,72.82,3.99
50155,126,72.82,4.11
50156,66,3.61,3.65
50157,97,26.8,4.46
50158,147,90.78,3.63
50159,141,86.99,3.45
50160,122,67.7,4.13
50161,77,7.39,4.32
50162,108,45.15,4.77
50163,105,39.84,4.49
50164,140,86.29,3.94
50165,114,55.65,3.51
50166,110,48.74,4.26
50167,93,21.1,3.95
50168,108,45.15,4.04
50169,131,78.46,4.18
50170,96,25.28,4.26
50171,110,48.74,4.16
50172,84,11.57,3.11
50173,84,11.57,3.56
50174,95,23.83,4.79
50175,118,61.89,4.51
50176,109,46.94,3.32
50177,108,45.15,3.27
50178,128,75.17,3.68
50179,89,16.38,3.97
50180,84,11.57,3.63
50181,108,45.15,4.9
50182,99,29.83,4.16
50183,125,71.57,4.11
50184,96,25.28,3.22
50185,126,72.82,3.97
50186,116,58.85,3.67
50187,103,36.43,3.57
50188,111,50.5,4.04
50189,99,29.83,4.28
50190,121,66.36,4.12
50191,121,66.36,4.38
50192,101,33.07,4.96
50193,41,1.04,3.56
50194,83,10.86,4.33
50195,96,25.28,3.82
50196,118,61.89,4.76
50197,73,5.7,3.56
50198,73,5.7,4.21
50199,113,53.95,3.96
50200,125,71.57,4.09
50201,100,31.41,4.32
50202,119,63.38,4.7
50203,94,22.45,3.7
50204,152,93.14,4.07
50205,133,80.37,3.68
50206,118,61.89,4.49
50207,100,31.41,3.66
50208,125,71.57,3.76
50209,142,87.65,4.56
50210,99,29.83,4.09
50211,121,66.36,4.01
50212,121,66.36,4.19
50213,111,50.5,4.05
50214,117,60.41,4.42
50215,93,21.1,3.98
50216,121,66.36,3.51
50217,67,3.84,4.25
50218,77,7.39,3.84
50219,103,36.43,4.55
50220,93,21.1,4.29
50221,93,21.1,3.58
50222,80,8.92,4.79
50223,94,22.45,4.45
50224,144,88.95,3.71
50225,96,25.28,3.17
50226,143,88.31,3.99
50227,121,66.36,4.21
50228,88,15.37,4.03
50229,123,69.06,3.59
50230,93,21.1,3.78
50231,115,57.27,3.6
50232,127,74.02,2.98
50233,125,71.57,4.26
50234,107,43.36,4.3
50235,96,25.28,4.17
50236,113,53.95,4.41
50237,95,23.83,4.09
50238,105,39.84,3.99
50239,63,3.11,3.54
50240,156,94.71,2.44
50241,103,36.43,4.3
50242,122,67.7,4.41
50243,114,55.65,4.65
50244,151,92.72,3.62
50245,125,71.57,4.45
50246,102,34.73,4.51
50247,158,95.43,4.0
50248,123,69.06,3.75
50249,86,13.32,4.15
50250,96,25.28,4.2
50251,112,52.22,4.59
50252,127,74.02,4.57
50253,113,53.95,4.54
50254,93,21.1,4.37
50255,152,93.14,3.28
50256,64,3.27,3.73
50257,86,13.32,3.52
50258,151,92.72,3.7
50259,135,82.31,4.22
50260,103,36.43,3.65
50261,93,21.1,3.95
50262,149,91.83,4.07
50263,58,2.46,4.24
50264,88,15.37,3.85
50265,96,25.28,4.16
50266,155,94.35,4.87
50267,112,52.22,3.99
50268,68,4.12,4.71
50269,131,78.46,3.89
50270,80,8.92,4.19
50271,77,7.39,3.47
50272,91,18.53,4.05
50273,136,83.15,3.38
50274,141,86.99,3.11
50275,90,17.43,3.61
50276,132,79.43,3.89
50277,155,94.35,4.04
50278,94,22.45,4.41
50279,120,64.93,4.53
50280,93,21.1,3.6
50281,120,64.93,4.71
50282,100,31.41,3.82
50283,59,2.57,3.97
50284,92,19.77,3.97
50285,106,41.57,3.63
50286,113,53.95,2.65
50287,124,70.35,4.08
50288,74,6.1,4.31
50289,172,98.58,3.86
50290,138,84.81,4.05
50291,151,92.72,5.0
50292,129,76.32,3.02
50293,139,85.57,3.69
50294,135,82.31,4.47
50295,112,52.22,3.92
50296,84,11.57,2.9
50297,103,36.43,4.03
50298,94,22.45,4.06
50299,71,5.01,4.59
50300,93,21.1,4.33
50301,108,45.15,5.0
50302,143,88.31,3.81
50303,73,5.7,4.45
50304,99,29.83,3.59
50305,127,74.02,4.02
50306,96,25.28,3.69
50307,97,26.8,4.71
50308,132,79.43,4.2
50309,148,91.33,4.47
50310,114,55.65,3.68
50311,114,55.65,3.17
50312,143,88.31,3.97
50313,166,97.51,4.3
50314,96,25.28,3.23
50315,155,94.35,3.7
50316,88,15.37,4.19
50317,133,80.37,4.53
50318,40,0.99,3.78
50319,109,46.94,4.12
50320,110,48.74,3.84
50321,111,50.5,3.56
50322,70,4.69,4.21
50323,113,53.95,4.5
50324,87,14.35,4.78
50325,130,77.42,3.3
50326,161,96.31,3.93
50327,83,10.86,4.37
50328,83,10.86,3.81
50329,108,45.15,4.56
50330,82,10.17,3.99
50331,104,38.15,4.36
50332,158,95.43,4.15
50333,103,36.43,5.0
50334,112,52.22,3.86
50335,113,53.95,4.28
50336,90,17.43,3.56
50337,97,26.8,4.16
50338,104,38.15,4.29
50339,104,38.15,3.73
50340,153,93.54,4.07
50341,92,19.77,4.27
50342,182,99.52,3.76
50343,94,22.45,4.03
50344,107,43.36,4.46
50345,112,52.22,3.81
50346,100,31.41,3.71
50347,102,34.73,3.68
50348,113,53.95,4.24
50349,88,15.37,3.88
50350,102,34.73,3.87
50351,136,83.15,3.26
50352,91,18.53,4.52
50353,136,83.15,4.6
50354,139,85.57,3.39
50355,64,3.27,4.7
50356,129,76.32,4.36
50357,70,4.69,4.84
50358,110,48.74,3.76
50359,111,50.5,4.44
50360,121,66.36,3.65
50361,29,0.27,4.21
50362,112,52.22,3.15
50363,104,38.15,3.94
50364,149,91.83,4.01
50365,125,71.57,3.42
50366,145,89.56,4.23
50367,95,23.83,3.85
50368,147,90.78,4.35
50369,125,71.57,3.78
50370,96,25.28,4.69
50371,77,7.39,3.9
50372,121,66.36,3.86
50373,120,64.93,3.76
50374,86,13.32,3.77
50375,158,95.43,3.95
50376,104,38.15,4.26
50377,65,3.43,4.34
50378,107,43.36,4.44
50379,124,70.35,3.77
50380,68,4.12,4.88
50381,114,55.65,3.71
50382,128,75.17,3.77
50383,82,10.17,4.27
50384,134,81.37,3.5
50385,144,88.95,3.72
50386,72,5.35,4.86
50387,123,69.06,4.54
50388,145,89.56,4.12
50389,40,0.99,3.6
50390,117,60.41,3.87
50391,57,2.36,4.42
50392,94,22.45,4.51
50393,119,63.38,4.66
50394,66,3.61,4.56
50395,100,31.41,4.05
50396,96,25.28,3.28
50397,97,26.8,3.8
50398,102,34.73,3.88
50399,177,99.15,4.05
50400,94,22.45,3.78
50401,82,10.17,3.05
50402,102,34.73,4.17
50403,101,33.07,3.75
50404,104,38.15,4.25
50405,121,66.36,4.06
50406,121,66.36,4.53
50407,148,91.33,3.91
50408,98,28.34,4.36
50409,108,45.15,4.49
50410,92,19.77,4.86
50411,82,10.17,4.02
50412,76,6.94,4.3
50413,61,2.82,3.48
50414,122,67.7,4.16
50415,138,84.81,3.61
50416,127,74.02,3.49
50417,110,48.74,3.83
50418,96,25.28,4.92
50419,114,55.65,3.99
50420,88,15.37,4.47
50421,63,3.11,3.86
50422,101,33.07,3.88
50423,92,19.77,4.41
50424,95,23.83,3.39
50425,141,86.99,3.86
50426,110,48.74,4.43
50427,131,78.46,4.2
50428,136,83.15,4.2
50429,117,60.41,3.85
50430,133,80.37,4.47
50431,91,18.53,1.07
50432,92,19.77,4.35
50433,95,23.83,4.81
50434,115,57.27,4.8
50435,126,72.82,3.32
50436,142,87.65,3.66
50437,65,3.43,4.46
50438,135,82.31,4.43
50439,145,89.56,4.14
50440,80,8.92,3.69
50441,97,26.8,4.09
50442,145,89.56,3.5
50443,86,13.32,3.64
50444,173,98.71,4.54
50445,99,29.83,4.0
50446,133,80.37,4.21
50447,101,33.07,3.9
50448,118,61.89,4.21
50449,69,4.4,4.84
50450,76,6.94,4.04
50451,113,53.95,4.2
50452,110,48.74,4.23
50453,120,64.93,3.58
50454,77,7.39,3.66
50455,96,25.28,4.75
50456,144,88.95,4.01
50457,145,89.56,4.22
50458,131,78.46,3.66
50459,98,28.34,3.69
50460,101,33.07,4.94
50461,105,39.84,3.52
50462,105,39.84,3.92
50463,124,70.35,3.33
50464,126,72.82,3.75
50465,96,25.28,4.09
50466,94,22.45,4.06
50467,91,18.53,4.84
50468,89,16.38,3.64
50469,120,64.93,3.11
50470,61,2.82,4.25
50471,105,39.84,2.91
50472,149,91.83,3.11
50473,154,93.96,3.94
50474,55,2.19,4.35
50475,119,63.38,4.86
50476,85,12.38,3.6
50477,117,60.41,3.62
50478,102,34.73,4.62
50479,101,33.07,4.3
50480,154,93.96,3.33
50481,112,52.22,3.96
50482,100,31.41,4.21
50483,101,33.07,4.32
50484,119,63.38,4.05
50485,140,86.29,3.41
50486,64,3.27,3.91
50487,107,43.36,3.5
50488,118,61.89,3.73
50489,132,79.43,4.3
50490,107,43.36,3.94
50491,122,67.7,3.9
50492,119,63.38,3.44
50493,122,67.7,3.6
50494,98,28.34,3.57
50495,100,31.41,4.73
50496,128,75.17,3.96
50497,103,36.43,4.01
50498,104,38.15,3.98
50499,127,74.02,3.61
50500,145,89.56,3.11
50501,86,13.32,3.8
50502,111,50.5,3.36
50503,117,60.41,4.21
50504,140,86.29,3.42
50505,130,77.42,4.38
50506,102,34.73,3.91
50507,95,23.83,3.17
50508,91,18.53,4.93
50509,88,15.37,4.11
50510,128,75.17,4.45
50511,142,87.65,3.94
50512,108,45.15,4.43
50513,109,46.94,4.26
50514,77,7.39,3.75
50515,117,60.41,4.14
50516,114,55.65,4.36
50517,111,50.5,3.92
50518,78,7.87,4.87
50519,125,71.57,3.5
50520,89,16.38,4.83
50521,131,78.46,4.72
50522,75,6.52,3.88
50523,97,26.8,3.7
50524,107,43.36,4.28
50525,85,12.38,4.56
50526,91,18.53,3.91
50527,91,18.53,4.15
50528,110,48.74,4.11
50529,153,93.54,4.37
50530,110,48.74,3.36
50531,27,0.16,4.04
50532,89,16.38,4.52
50533,107,43.36,4.31
50534,47,1.47,4.11
50535,79,8.36,4.37
50536,103,36.43,4.49
50537,93,21.1,3.9
50538,43,1.18,3.95
50539,93,21.1,4.06
50540,108,45.15,4.51
50541,114,55.65,2.69
50542,86,13.32,4.53
50543,112,52.22,3.69
50544,97,26.8,4.82
50545,103,36.43,4.32
50546,106,41.57,4.07
50547,115,57.27,3.13
50548,110,48.74,4.04
50549,76,6.94,4.46
50550,118,61.89,4.11
50551,89,16.38,3.52
50552,52,1.89,3.94
50553,102,34.73,4.68
50554,114,55.65,4.19
50555,98,28.34,3.5
50556,51,1.8,3.43
50557,96,25.28,4.01
50558,64,3.27,4.83
50559,97,26.8,4.33
50560,95,23.83,4.73
50561,86,13.32,3.94
50562,154,93.96,3.35
50563,157,95.08,3.92
50564,93,21.1,4.15
50565,108,45.15,4.16
50566,106,41.57,4.21
50567,127,74.02,4.43
50568,126,72.82,3.09
50569,116,58.85,3.82
50570,139,85.57,3.71
50571,106,41.57,4.39
50572,110,48.74,3.81
50573,75,6.52,4.24
50574,86,13.32,4.08
50575,82,10.17,4.3
50576,93,21.1,3.84
50577,48,1.55,4.5
50578,130,77.42,3.93
50579,104,38.15,3.73
50580,105,39.84,4.78
50581,150,92.28,4.05
50582,167,97.72,3.77
50583,108,45.15,4.33
50584,123,69.06,4.76
50585,140,86.29,4.49
50586,118,61.89,4.35
50587,97,26.8,3.53
50588,85,12.38,4.55
50589,125,71.57,4.8
50590,74,6.1,4.47
50591,96,25.28,3.92
50592,142,87.65,3.92
50593,178,99.24,3.53
50594,89,16.38,4.25
50595,100,31.41,3.78
50596,111,50.5,3.64
50597,101,33.07,3.73
50598,107,43.36,3.64
50599,107,43.36,4.36
50600,126,72.82,3.61
50601,101,33.07,4.36
50602,123,69.06,4.04
50603,112,52.22,3.84
50604,124,70.35,4.35
50605,106,41.57,4.02
50606,120,64.93,3.81
50607,116,58.85,3.95
50608,71,5.01,2.7
50609,157,95.08,3.15
50610,177,99.15,3.49
50611,98,28.34,4.3
50612,136,83.15,4.46
50613,128,75.17,3.41
50614,99,29.83,3.83
50615,77,7.39,3.74
50616,105,39.84,3.59
50617,61,2.82,4.61
50618,109,46.94,3.79
50619,64,3.27,3.97
50620,109,46.94,3.82
50621,86,13.32,3.73
50622,114,55.65,3.78
50623,75,6.52,4.69
50624,110,48.74,4.04
50625,90,17.43,4.96
50626,124,70.35,4.6
50627,102,34.73,4.3
50628,112,52.22,4.17
50629,90,17.43,4.61
50630,88,15.37,4.34
50631,124,70.35,3.83
50632,99,29.83,4.7
50633,98,28.34,3.72
50634,92,19.77,3.8
50635,158,95.43,3.97
50636,136,83.15,2.93
50637,72,5.35,4.26
50638,133,80.37,4.83
50639,98,28.34,3.63
50640,68,4.12,4.07
50641,70,4.69,4.23
50642,105,39.84,4.56
50643,112,52.22,3.79
50644,109,46.94,4.69
50645,161,96.31,3.54
50646,76,6.94,3.7
50647,89,16.38,4.56
50648,96,25.28,4.18
50649,122,67.7,5.0
50650,100,31.41,3.47
50651,73,5.7,4.21
50652,158,95.43,4.23
50653,72,5.35,4.38
50654,90,17.43,3.6
50655,107,43.36,3.78
50656,100,31.41,3.8
50657,143,88.31,3.87
50658,96,25.28,4.4
50659,127,74.02,3.79
50660,77,7.39,4.3
50661,114,55.65,4.09
50662,88,15.37,4.2
50663,111,50.5,4.48
50664,109,46.94,3.5
50665,136,83.15,4.1
50666,123,69.06,4.76
50667,124,70.35,3.9
50668,84,11.57,4.9
50669,73,5.7,3.18
50670,104,38.15,4.6
50671,79,8.36,4.18
50672,99,29.83,3.44
50673,46,1.39,4.41
50674,102,34.73,4.12
50675,83,10.86,3.8
50676,147,90.78,4.18
50677,135,82.31,3.47
50678,141,86.99,4.23
50679,34,0.62,3.5
50680,113,53.95,4.53
50681,120,64.93,4.02
50682,96,25.28,4.16
50683,104,38.15,4.94
50684,177,99.15,4.43
50685,35,0.69,3.94
50686,101,33.07,4.59
50687,109,46.94,4.32
50688,111,50.5,4.14
50689,83,10.86,4.83
50690,95,23.83,3.77
50691,117,60.41,3.63
50692,113,53.95,4.23
50693,80,8.92,3.4
50694,93,21.1,4.29
50695,119,63.38,4.5
50696,82,10.17,4.0
50697,125,71.57,3.42
50698,99,29.83,3.9
50699,103,36.43,3.4
50700,107,43.36,3.82
50701,115,57.27,3.81
50702,75,6.52,3.64
50703,92,19.77,3.63
50704,114,55.65,4.48
50705,126,72.82,4.45
50706,35,0.69,4.14
50707,154,93.96,4.74
50708,88,15.37,3.78
50709,116,58.85,4.47
50710,86,13.32,4.69
50711,69,4.4,3.87
50712,81,9.52,4.69
50713,125,71.57,3.68
50714,141,86.99,4.17
50715,171,98.42,5.0
50716,67,3.84,3.7
50717,100,31.41,4.28
50718,106,41.57,3.83
50719,123,69.06,3.63
50720,85,12.38,4.14
50721,152,93.14,3.97
50722,107,43.36,3.82
50723,113,53.95,3.96
50724,118,61.89,3.72
50725,89,16.38,4.27
50726,96,25.28,3.85
